sales_bedrooms,sales_month_year,sales_price,sales_zipcode,rent_bedrooms,rent_month_year,rent_zipcode,rent_inventory,rent_avg_price
1,31-03-2022,122117.08,99508,1,01-07-2018,99508,9,838
1,31-03-2022,122117.08,99508,1,01-06-2018,99508,12,847
5,31-03-2022,440183.56,99508,5,30-06-2025,99508,,6000
4,31-03-2022,395466.12,99508,2,01-06-2018,99508,17,965
4,31-03-2022,395466.12,99508,1,01-07-2024,99508,17,1281
4,31-03-2022,395466.12,99508,1,01-06-2024,99508,27,1358
4,31-03-2022,395466.12,99508,1,01-05-2024,99508,21,1498
4,31-03-2022,395466.12,99508,1,01-04-2024,99508,17,1642
4,31-03-2022,395466.12,99508,1,01-03-2024,99508,20,1510
4,31-03-2022,395466.12,99508,1,01-02-2024,99508,21,1415
4,31-03-2022,395466.12,99508,1,01-01-2024,99508,16,1553
4,31-03-2022,395466.12,99508,1,01-12-2023,99508,19,1533
4,31-03-2022,395466.12,99508,1,01-11-2023,99508,23,1523
4,31-03-2022,395466.12,99508,1,01-10-2023,99508,13,1532
4,31-03-2022,395466.12,99508,1,01-09-2023,99508,8,1472
4,31-03-2022,395466.12,99508,1,01-08-2023,99508,16,1295
4,31-03-2022,395466.12,99508,1,01-07-2023,99508,22,1303
4,31-03-2022,395466.12,99508,1,01-06-2023,99508,22,1443
4,31-03-2022,395466.12,99508,1,01-05-2023,99508,49,1195
4,31-03-2022,395466.12,99508,1,01-04-2023,99508,45,1289
4,31-03-2022,395466.12,99508,1,01-03-2023,99508,20,1319
4,31-03-2022,395466.12,99508,1,01-02-2023,99508,17,1209
4,31-03-2022,395466.12,99508,1,01-01-2023,99508,19,1267
4,31-03-2022,395466.12,99508,1,01-12-2022,99508,12,1316
4,31-03-2022,395466.12,99508,1,01-11-2022,99508,20,1356
4,31-03-2022,395466.12,99508,1,01-10-2022,99508,13,1353
4,31-03-2022,395466.12,99508,1,01-09-2022,99508,14,1414
4,31-03-2022,395466.12,99508,1,01-08-2022,99508,10,1576
4,31-03-2022,395466.12,99508,1,01-07-2022,99508,13,1317
4,31-03-2022,395466.12,99508,1,01-06-2022,99508,9,1354
4,31-03-2022,395466.12,99508,1,01-05-2022,99508,8,1310
4,31-03-2022,395466.12,99508,1,01-03-2022,99508,11,1268
4,31-03-2022,395466.12,99508,1,01-12-2021,99508,8,1097
4,31-03-2022,395466.12,99508,1,01-11-2021,99508,10,1128
4,31-03-2022,395466.12,99508,1,01-07-2021,99508,6,1241
4,31-03-2022,395466.12,99508,1,01-04-2021,99508,7,1202
4,31-03-2022,395466.12,99508,1,01-03-2021,99508,10,987
4,31-03-2022,395466.12,99508,1,01-02-2021,99508,15,1006
4,31-03-2022,395466.12,99508,1,01-01-2021,99508,11,938
4,31-03-2022,395466.12,99508,1,01-12-2020,99508,9,1001
4,31-03-2022,395466.12,99508,1,01-11-2020,99508,16,1018
4,31-03-2022,395466.12,99508,1,01-10-2020,99508,17,960
4,31-03-2022,395466.12,99508,1,01-09-2020,99508,6,908
4,31-03-2022,395466.12,99508,1,01-08-2020,99508,9,898
4,31-03-2022,395466.12,99508,1,01-06-2020,99508,7,881
4,31-03-2022,395466.12,99508,1,01-05-2020,99508,6,924
4,31-03-2022,395466.12,99508,1,01-04-2020,99508,7,956
4,31-03-2022,395466.12,99508,1,01-03-2020,99508,8,948
4,31-03-2022,395466.12,99508,1,01-02-2020,99508,7,924
4,31-03-2022,395466.12,99508,1,01-01-2020,99508,6,898
4,31-03-2022,395466.12,99508,1,01-12-2019,99508,15,854
4,31-03-2022,395466.12,99508,1,01-11-2019,99508,15,852
4,31-03-2022,395466.12,99508,1,01-10-2019,99508,20,809
4,31-03-2022,395466.12,99508,1,01-09-2019,99508,25,823
4,31-03-2022,395466.12,99508,1,01-08-2019,99508,25,887
4,31-03-2022,395466.12,99508,1,01-07-2019,99508,26,938
4,31-03-2022,395466.12,99508,1,01-06-2019,99508,26,889
4,31-03-2022,395466.12,99508,1,01-05-2019,99508,31,858
4,31-03-2022,395466.12,99508,1,01-04-2019,99508,21,854
4,31-03-2022,395466.12,99508,1,01-03-2019,99508,19,871
4,31-03-2022,395466.12,99508,1,01-02-2019,99508,18,857
4,31-03-2022,395466.12,99508,1,01-01-2019,99508,23,816
4,31-03-2022,395466.12,99508,1,01-12-2018,99508,23,841
4,31-03-2022,395466.12,99508,1,01-11-2018,99508,14,882
4,31-03-2022,395466.12,99508,1,01-10-2018,99508,18,887
4,31-03-2022,395466.12,99508,1,01-09-2018,99508,16,901
4,31-03-2022,395466.12,99508,1,01-08-2018,99508,13,895
4,31-03-2022,395466.12,99508,1,01-07-2018,99508,9,838
4,31-03-2022,395466.12,99508,1,01-06-2018,99508,12,847
3,31-03-2022,312590,99508,1,01-06-2018,99508,12,847
3,31-03-2022,312590,99508,1,01-07-2018,99508,9,838
3,31-03-2022,312590,99508,1,01-08-2018,99508,13,895
3,31-03-2022,312590,99508,1,01-09-2018,99508,16,901
3,31-03-2022,312590,99508,1,01-10-2018,99508,18,887
3,31-03-2022,312590,99508,1,01-11-2018,99508,14,882
3,31-03-2022,312590,99508,1,01-12-2018,99508,23,841
3,31-03-2022,312590,99508,1,01-01-2019,99508,23,816
3,31-03-2022,312590,99508,1,01-02-2019,99508,18,857
3,31-03-2022,312590,99508,1,01-03-2019,99508,19,871
3,31-03-2022,312590,99508,1,01-04-2019,99508,21,854
3,31-03-2022,312590,99508,1,01-05-2019,99508,31,858
3,31-03-2022,312590,99508,1,01-06-2019,99508,26,889
3,31-03-2022,312590,99508,1,01-07-2019,99508,26,938
3,31-03-2022,312590,99508,1,01-08-2019,99508,25,887
3,31-03-2022,312590,99508,1,01-09-2019,99508,25,823
3,31-03-2022,312590,99508,1,01-10-2019,99508,20,809
3,31-03-2022,312590,99508,1,01-11-2019,99508,15,852
3,31-03-2022,312590,99508,1,01-12-2019,99508,15,854
3,31-03-2022,312590,99508,1,01-01-2020,99508,6,898
3,31-03-2022,312590,99508,1,01-02-2020,99508,7,924
3,31-03-2022,312590,99508,1,01-03-2020,99508,8,948
3,31-03-2022,312590,99508,1,01-04-2020,99508,7,956
3,31-03-2022,312590,99508,1,01-05-2020,99508,6,924
3,31-03-2022,312590,99508,1,01-06-2020,99508,7,881
3,31-03-2022,312590,99508,1,01-08-2020,99508,9,898
3,31-03-2022,312590,99508,1,01-09-2020,99508,6,908
3,31-03-2022,312590,99508,1,01-10-2020,99508,17,960
3,31-03-2022,312590,99508,1,01-11-2020,99508,16,1018
3,31-03-2022,312590,99508,1,01-12-2020,99508,9,1001
3,31-03-2022,312590,99508,1,01-01-2021,99508,11,938
3,31-03-2022,312590,99508,1,01-02-2021,99508,15,1006
3,31-03-2022,312590,99508,1,01-03-2021,99508,10,987
3,31-03-2022,312590,99508,1,01-04-2021,99508,7,1202
3,31-03-2022,312590,99508,1,01-07-2021,99508,6,1241
3,31-03-2022,312590,99508,1,01-11-2021,99508,10,1128
3,31-03-2022,312590,99508,1,01-12-2021,99508,8,1097
3,31-03-2022,312590,99508,1,01-03-2022,99508,11,1268
3,31-03-2022,312590,99508,1,01-05-2022,99508,8,1310
3,31-03-2022,312590,99508,1,01-06-2022,99508,9,1354
3,31-03-2022,312590,99508,1,01-07-2022,99508,13,1317
3,31-03-2022,312590,99508,1,01-08-2022,99508,10,1576
3,31-03-2022,312590,99508,1,01-09-2022,99508,14,1414
3,31-03-2022,312590,99508,1,01-10-2022,99508,13,1353
3,31-03-2022,312590,99508,1,01-11-2022,99508,20,1356
3,31-03-2022,312590,99508,1,01-12-2022,99508,12,1316
3,31-03-2022,312590,99508,1,01-01-2023,99508,19,1267
3,31-03-2022,312590,99508,1,01-02-2023,99508,17,1209
3,31-03-2022,312590,99508,1,01-03-2023,99508,20,1319
3,31-03-2022,312590,99508,1,01-04-2023,99508,45,1289
3,31-03-2022,312590,99508,1,01-05-2023,99508,49,1195
3,31-03-2022,312590,99508,1,01-06-2023,99508,22,1443
3,31-03-2022,312590,99508,1,01-07-2023,99508,22,1303
3,31-03-2022,312590,99508,1,01-08-2023,99508,16,1295
3,31-03-2022,312590,99508,1,01-09-2023,99508,8,1472
3,31-03-2022,312590,99508,1,01-10-2023,99508,13,1532
3,31-03-2022,312590,99508,1,01-11-2023,99508,23,1523
3,31-03-2022,312590,99508,1,01-12-2023,99508,19,1533
3,31-03-2022,312590,99508,1,01-01-2024,99508,16,1553
3,31-03-2022,312590,99508,1,01-02-2024,99508,21,1415
3,31-03-2022,312590,99508,1,01-03-2024,99508,20,1510
3,31-03-2022,312590,99508,1,01-04-2024,99508,17,1642
3,31-03-2022,312590,99508,1,01-05-2024,99508,21,1498
3,31-03-2022,312590,99508,1,01-06-2024,99508,27,1358
3,31-03-2022,312590,99508,1,01-07-2024,99508,17,1281
3,31-03-2022,312590,99508,2,01-06-2018,99508,17,965
3,31-03-2022,312590,99508,2,01-07-2018,99508,13,996
3,31-03-2022,312590,99508,2,01-08-2018,99508,20,1142
3,31-03-2022,312590,99508,2,01-09-2018,99508,24,1117
3,31-03-2022,312590,99508,2,01-10-2018,99508,21,1147
3,31-03-2022,312590,99508,2,01-11-2018,99508,26,1079
3,31-03-2022,312590,99508,2,01-12-2018,99508,34,1029
3,31-03-2022,312590,99508,2,01-01-2019,99508,32,1053
3,31-03-2022,312590,99508,2,01-02-2019,99508,23,1072
3,31-03-2022,312590,99508,2,01-03-2019,99508,27,1028
3,31-03-2022,312590,99508,2,01-04-2019,99508,18,1084
3,31-03-2022,312590,99508,2,01-05-2019,99508,25,1110
3,31-03-2022,312590,99508,2,01-06-2019,99508,30,1108
3,31-03-2022,312590,99508,2,01-07-2019,99508,34,1073
3,31-03-2022,312590,99508,2,01-08-2019,99508,39,1101
3,31-03-2022,312590,99508,2,01-09-2019,99508,31,1128
3,31-03-2022,312590,99508,2,01-10-2019,99508,31,1079
3,31-03-2022,312590,99508,2,01-11-2019,99508,30,1025
3,31-03-2022,312590,99508,2,01-12-2019,99508,32,1048
3,31-03-2022,312590,99508,2,01-01-2020,99508,29,1058
3,31-03-2022,312590,99508,2,01-02-2020,99508,29,1052
3,31-03-2022,312590,99508,2,01-03-2020,99508,28,1085
3,31-03-2022,312590,99508,2,01-04-2020,99508,19,1131
3,31-03-2022,312590,99508,2,01-05-2020,99508,19,1154
3,31-03-2022,312590,99508,2,01-06-2020,99508,18,1044
3,31-03-2022,312590,99508,5,30-06-2025,99508,,6000
3,31-03-2022,312590,99508,4,30-06-2025,99508,,2797.5
3,31-03-2022,312590,99508,3,30-06-2025,99508,,2066.61
3,31-03-2022,312590,99508,2,30-06-2025,99508,,1671.5
3,31-03-2022,312590,99508,1,30-06-2025,99508,,1403.67
3,31-03-2022,312590,99508,0,30-06-2025,99508,,1245
3,31-03-2022,312590,99508,3,01-07-2024,99508,8,1723
3,31-03-2022,312590,99508,3,01-06-2024,99508,14,1805
3,31-03-2022,312590,99508,3,01-05-2024,99508,13,1867
3,31-03-2022,312590,99508,2,01-07-2020,99508,12,1124
3,31-03-2022,312590,99508,3,01-04-2024,99508,10,1746
3,31-03-2022,312590,99508,3,01-03-2024,99508,11,2024
3,31-03-2022,312590,99508,3,01-02-2024,99508,14,1969
3,31-03-2022,312590,99508,3,01-01-2024,99508,9,1544
3,31-03-2022,312590,99508,3,01-12-2023,99508,12,1825
3,31-03-2022,312590,99508,3,01-11-2023,99508,14,1982
3,31-03-2022,312590,99508,3,01-10-2023,99508,15,2062
3,31-03-2022,312590,99508,3,01-09-2023,99508,17,2014
3,31-03-2022,312590,99508,3,01-08-2023,99508,8,1971
3,31-03-2022,312590,99508,3,01-07-2023,99508,9,1879
3,31-03-2022,312590,99508,3,01-05-2023,99508,8,1604
3,31-03-2022,312590,99508,3,01-04-2023,99508,11,1757
3,31-03-2022,312590,99508,3,01-03-2023,99508,9,1746
3,31-03-2022,312590,99508,3,01-01-2023,99508,8,1626
3,31-03-2022,312590,99508,3,01-12-2022,99508,6,1887
3,31-03-2022,312590,99508,3,01-11-2022,99508,11,1797
3,31-03-2022,312590,99508,3,01-10-2022,99508,10,1663
3,31-03-2022,312590,99508,3,01-09-2022,99508,15,1855
3,31-03-2022,312590,99508,3,01-08-2022,99508,13,1854
3,31-03-2022,312590,99508,3,01-07-2022,99508,10,1640
3,31-03-2022,312590,99508,3,01-01-2022,99508,7,1476
3,31-03-2022,312590,99508,3,01-12-2021,99508,9,1523
3,31-03-2022,312590,99508,3,01-11-2021,99508,10,1590
3,31-03-2022,312590,99508,3,01-07-2021,99508,8,1613
3,31-03-2022,312590,99508,3,01-06-2021,99508,6,1374
3,31-03-2022,312590,99508,3,01-05-2021,99508,8,1499
3,31-03-2022,312590,99508,3,01-04-2021,99508,6,1441
3,31-03-2022,312590,99508,3,01-03-2021,99508,9,1431
3,31-03-2022,312590,99508,3,01-02-2021,99508,10,1484
3,31-03-2022,312590,99508,3,01-01-2021,99508,14,1589
3,31-03-2022,312590,99508,3,01-12-2020,99508,18,1726
3,31-03-2022,312590,99508,3,01-11-2020,99508,16,1661
3,31-03-2022,312590,99508,3,01-10-2020,99508,14,1582
3,31-03-2022,312590,99508,3,01-09-2020,99508,11,1622
3,31-03-2022,312590,99508,3,01-08-2020,99508,8,1348
3,31-03-2022,312590,99508,3,01-07-2020,99508,16,1373
3,31-03-2022,312590,99508,3,01-06-2020,99508,17,1411
3,31-03-2022,312590,99508,3,01-05-2020,99508,14,1513
3,31-03-2022,312590,99508,3,01-04-2020,99508,17,1613
3,31-03-2022,312590,99508,3,01-03-2020,99508,13,1669
3,31-03-2022,312590,99508,2,01-08-2020,99508,10,1076
3,31-03-2022,312590,99508,2,01-09-2020,99508,18,1165
3,31-03-2022,312590,99508,2,01-10-2020,99508,29,1157
3,31-03-2022,312590,99508,2,01-11-2020,99508,15,1094
3,31-03-2022,312590,99508,2,01-12-2020,99508,6,1150
3,31-03-2022,312590,99508,2,01-01-2021,99508,10,1246
3,31-03-2022,312590,99508,2,01-02-2021,99508,17,1130
3,31-03-2022,312590,99508,2,01-03-2021,99508,20,1245
3,31-03-2022,312590,99508,2,01-04-2021,99508,16,1278
3,31-03-2022,312590,99508,2,01-05-2021,99508,11,1360
3,31-03-2022,312590,99508,2,01-06-2021,99508,11,1460
3,31-03-2022,312590,99508,2,01-08-2021,99508,10,1355
3,31-03-2022,312590,99508,2,01-09-2021,99508,17,1182
3,31-03-2022,312590,99508,2,01-10-2021,99508,12,1241
3,31-03-2022,312590,99508,2,01-11-2021,99508,9,1177
3,31-03-2022,312590,99508,2,01-12-2021,99508,7,1389
3,31-03-2022,312590,99508,2,01-01-2022,99508,12,1315
3,31-03-2022,312590,99508,2,01-02-2022,99508,12,1281
3,31-03-2022,312590,99508,2,01-03-2022,99508,13,1454
3,31-03-2022,312590,99508,2,01-04-2022,99508,12,1408
3,31-03-2022,312590,99508,2,01-05-2022,99508,9,1445
3,31-03-2022,312590,99508,2,01-06-2022,99508,15,1538
3,31-03-2022,312590,99508,2,01-07-2022,99508,14,1462
3,31-03-2022,312590,99508,2,01-08-2022,99508,12,1501
3,31-03-2022,312590,99508,2,01-09-2022,99508,16,1443
3,31-03-2022,312590,99508,2,01-10-2022,99508,18,1466
3,31-03-2022,312590,99508,2,01-11-2022,99508,20,1397
3,31-03-2022,312590,99508,2,01-12-2022,99508,16,1475
3,31-03-2022,312590,99508,2,01-01-2023,99508,26,1353
3,31-03-2022,312590,99508,2,01-02-2023,99508,33,1339
3,31-03-2022,312590,99508,2,01-03-2023,99508,26,1335
3,31-03-2022,312590,99508,2,01-04-2023,99508,52,1431
3,31-03-2022,312590,99508,2,01-05-2023,99508,51,1418
3,31-03-2022,312590,99508,2,01-06-2023,99508,25,1504
3,31-03-2022,312590,99508,2,01-07-2023,99508,29,1610
3,31-03-2022,312590,99508,2,01-08-2023,99508,22,1797
3,31-03-2022,312590,99508,2,01-09-2023,99508,32,1732
3,31-03-2022,312590,99508,2,01-10-2023,99508,25,1632
3,31-03-2022,312590,99508,2,01-11-2023,99508,26,1588
3,31-03-2022,312590,99508,2,01-12-2023,99508,26,1608
3,31-03-2022,312590,99508,2,01-01-2024,99508,27,1569
3,31-03-2022,312590,99508,2,01-02-2024,99508,24,1546
3,31-03-2022,312590,99508,2,01-03-2024,99508,28,1627
3,31-03-2022,312590,99508,2,01-04-2024,99508,24,1637
3,31-03-2022,312590,99508,2,01-05-2024,99508,22,1638
3,31-03-2022,312590,99508,2,01-06-2024,99508,27,1661
3,31-03-2022,312590,99508,2,01-07-2024,99508,16,1648
3,31-03-2022,312590,99508,3,01-09-2018,99508,12,1433
3,31-03-2022,312590,99508,3,01-10-2018,99508,18,1426
2,31-03-2022,173936.1,99508,1,01-12-2023,99508,19,1533
2,31-03-2022,173936.1,99508,1,01-01-2024,99508,16,1553
2,31-03-2022,173936.1,99508,1,01-02-2024,99508,21,1415
2,31-03-2022,173936.1,99508,1,01-03-2024,99508,20,1510
2,31-03-2022,173936.1,99508,1,01-04-2024,99508,17,1642
2,31-03-2022,173936.1,99508,1,01-05-2024,99508,21,1498
2,31-03-2022,173936.1,99508,1,01-06-2024,99508,27,1358
2,31-03-2022,173936.1,99508,1,01-07-2024,99508,17,1281
2,31-03-2022,173936.1,99508,2,01-06-2018,99508,17,965
2,31-03-2022,173936.1,99508,2,01-07-2018,99508,13,996
2,31-03-2022,173936.1,99508,2,01-08-2018,99508,20,1142
2,31-03-2022,173936.1,99508,2,01-09-2018,99508,24,1117
2,31-03-2022,173936.1,99508,2,01-10-2018,99508,21,1147
2,31-03-2022,173936.1,99508,2,01-11-2018,99508,26,1079
2,31-03-2022,173936.1,99508,2,01-12-2018,99508,34,1029
2,31-03-2022,173936.1,99508,2,01-01-2019,99508,32,1053
2,31-03-2022,173936.1,99508,2,01-02-2019,99508,23,1072
2,31-03-2022,173936.1,99508,2,01-03-2019,99508,27,1028
2,31-03-2022,173936.1,99508,2,01-04-2019,99508,18,1084
2,31-03-2022,173936.1,99508,2,01-05-2019,99508,25,1110
2,31-03-2022,173936.1,99508,2,01-06-2019,99508,30,1108
2,31-03-2022,173936.1,99508,2,01-07-2019,99508,34,1073
2,31-03-2022,173936.1,99508,2,01-08-2019,99508,39,1101
2,31-03-2022,173936.1,99508,2,01-09-2019,99508,31,1128
2,31-03-2022,173936.1,99508,2,01-10-2019,99508,31,1079
2,31-03-2022,173936.1,99508,2,01-11-2019,99508,30,1025
2,31-03-2022,173936.1,99508,2,01-12-2019,99508,32,1048
2,31-03-2022,173936.1,99508,2,01-01-2020,99508,29,1058
2,31-03-2022,173936.1,99508,2,01-02-2020,99508,29,1052
2,31-03-2022,173936.1,99508,2,01-03-2020,99508,28,1085
2,31-03-2022,173936.1,99508,2,01-04-2020,99508,19,1131
2,31-03-2022,173936.1,99508,2,01-05-2020,99508,19,1154
2,31-03-2022,173936.1,99508,2,01-06-2020,99508,18,1044
2,31-03-2022,173936.1,99508,2,01-07-2020,99508,12,1124
2,31-03-2022,173936.1,99508,2,01-08-2020,99508,10,1076
2,31-03-2022,173936.1,99508,2,01-09-2020,99508,18,1165
2,31-03-2022,173936.1,99508,2,01-10-2020,99508,29,1157
2,31-03-2022,173936.1,99508,2,01-11-2020,99508,15,1094
2,31-03-2022,173936.1,99508,2,01-12-2020,99508,6,1150
2,31-03-2022,173936.1,99508,2,01-01-2021,99508,10,1246
2,31-03-2022,173936.1,99508,2,01-02-2021,99508,17,1130
2,31-03-2022,173936.1,99508,2,01-03-2021,99508,20,1245
2,31-03-2022,173936.1,99508,2,01-04-2021,99508,16,1278
2,31-03-2022,173936.1,99508,2,01-05-2021,99508,11,1360
2,31-03-2022,173936.1,99508,2,01-06-2021,99508,11,1460
2,31-03-2022,173936.1,99508,2,01-08-2021,99508,10,1355
2,31-03-2022,173936.1,99508,2,01-09-2021,99508,17,1182
2,31-03-2022,173936.1,99508,2,01-10-2021,99508,12,1241
2,31-03-2022,173936.1,99508,2,01-11-2021,99508,9,1177
2,31-03-2022,173936.1,99508,2,01-12-2021,99508,7,1389
2,31-03-2022,173936.1,99508,2,01-01-2022,99508,12,1315
2,31-03-2022,173936.1,99508,2,01-02-2022,99508,12,1281
2,31-03-2022,173936.1,99508,2,01-03-2022,99508,13,1454
2,31-03-2022,173936.1,99508,2,01-04-2022,99508,12,1408
2,31-03-2022,173936.1,99508,2,01-05-2022,99508,9,1445
2,31-03-2022,173936.1,99508,2,01-06-2022,99508,15,1538
2,31-03-2022,173936.1,99508,2,01-07-2022,99508,14,1462
2,31-03-2022,173936.1,99508,2,01-08-2022,99508,12,1501
2,31-03-2022,173936.1,99508,2,01-09-2022,99508,16,1443
2,31-03-2022,173936.1,99508,2,01-10-2022,99508,18,1466
2,31-03-2022,173936.1,99508,2,01-11-2022,99508,20,1397
2,31-03-2022,173936.1,99508,2,01-12-2022,99508,16,1475
2,31-03-2022,173936.1,99508,2,01-01-2023,99508,26,1353
2,31-03-2022,173936.1,99508,2,01-02-2023,99508,33,1339
2,31-03-2022,173936.1,99508,2,01-03-2023,99508,26,1335
2,31-03-2022,173936.1,99508,2,01-04-2023,99508,52,1431
2,31-03-2022,173936.1,99508,2,01-05-2023,99508,51,1418
2,31-03-2022,173936.1,99508,2,01-06-2023,99508,25,1504
2,31-03-2022,173936.1,99508,2,01-07-2023,99508,29,1610
2,31-03-2022,173936.1,99508,2,01-08-2023,99508,22,1797
2,31-03-2022,173936.1,99508,2,01-09-2023,99508,32,1732
2,31-03-2022,173936.1,99508,2,01-10-2023,99508,25,1632
2,31-03-2022,173936.1,99508,2,01-11-2023,99508,26,1588
2,31-03-2022,173936.1,99508,2,01-12-2023,99508,26,1608
2,31-03-2022,173936.1,99508,2,01-01-2024,99508,27,1569
2,31-03-2022,173936.1,99508,2,01-02-2024,99508,24,1546
2,31-03-2022,173936.1,99508,2,01-03-2024,99508,28,1627
2,31-03-2022,173936.1,99508,2,01-04-2024,99508,24,1637
2,31-03-2022,173936.1,99508,2,01-05-2024,99508,22,1638
2,31-03-2022,173936.1,99508,2,01-06-2024,99508,27,1661
2,31-03-2022,173936.1,99508,2,01-07-2024,99508,16,1648
2,31-03-2022,173936.1,99508,3,01-09-2018,99508,12,1433
2,31-03-2022,173936.1,99508,3,01-10-2018,99508,18,1426
2,31-03-2022,173936.1,99508,3,01-11-2018,99508,14,1420
2,31-03-2022,173936.1,99508,3,01-12-2018,99508,12,1338
2,31-03-2022,173936.1,99508,3,01-01-2019,99508,10,1383
2,31-03-2022,173936.1,99508,3,01-02-2019,99508,15,1477
2,31-03-2022,173936.1,99508,3,01-03-2019,99508,14,1591
2,31-03-2022,173936.1,99508,3,01-04-2019,99508,11,1564
2,31-03-2022,173936.1,99508,3,01-05-2019,99508,15,1363
2,31-03-2022,173936.1,99508,3,01-06-2019,99508,17,1487
2,31-03-2022,173936.1,99508,3,01-07-2019,99508,21,1492
2,31-03-2022,173936.1,99508,3,01-08-2019,99508,16,1469
2,31-03-2022,173936.1,99508,3,01-09-2019,99508,19,1505
2,31-03-2022,173936.1,99508,3,01-10-2019,99508,18,1390
2,31-03-2022,173936.1,99508,3,01-11-2019,99508,17,1443
2,31-03-2022,173936.1,99508,3,01-12-2019,99508,13,1402
2,31-03-2022,173936.1,99508,3,01-01-2020,99508,13,1452
2,31-03-2022,173936.1,99508,3,01-02-2020,99508,18,1555
2,31-03-2022,173936.1,99508,3,01-03-2020,99508,13,1669
2,31-03-2022,173936.1,99508,3,01-04-2020,99508,17,1613
2,31-03-2022,173936.1,99508,3,01-05-2020,99508,14,1513
2,31-03-2022,173936.1,99508,3,01-06-2020,99508,17,1411
2,31-03-2022,173936.1,99508,3,01-07-2020,99508,16,1373
2,31-03-2022,173936.1,99508,3,01-08-2020,99508,8,1348
2,31-03-2022,173936.1,99508,3,01-09-2020,99508,11,1622
2,31-03-2022,173936.1,99508,3,01-10-2020,99508,14,1582
2,31-03-2022,173936.1,99508,3,01-11-2020,99508,16,1661
2,31-03-2022,173936.1,99508,3,01-12-2020,99508,18,1726
2,31-03-2022,173936.1,99508,3,01-01-2021,99508,14,1589
2,31-03-2022,173936.1,99508,3,01-02-2021,99508,10,1484
2,31-03-2022,173936.1,99508,3,01-03-2021,99508,9,1431
2,31-03-2022,173936.1,99508,3,01-04-2021,99508,6,1441
2,31-03-2022,173936.1,99508,3,01-05-2021,99508,8,1499
2,31-03-2022,173936.1,99508,3,01-06-2021,99508,6,1374
2,31-03-2022,173936.1,99508,3,01-07-2021,99508,8,1613
2,31-03-2022,173936.1,99508,3,01-11-2021,99508,10,1590
2,31-03-2022,173936.1,99508,3,01-12-2021,99508,9,1523
2,31-03-2022,173936.1,99508,3,01-01-2022,99508,7,1476
2,31-03-2022,173936.1,99508,3,01-07-2022,99508,10,1640
2,31-03-2022,173936.1,99508,3,01-08-2022,99508,13,1854
2,31-03-2022,173936.1,99508,3,01-09-2022,99508,15,1855
2,31-03-2022,173936.1,99508,3,01-10-2022,99508,10,1663
2,31-03-2022,173936.1,99508,3,01-11-2022,99508,11,1797
2,31-03-2022,173936.1,99508,3,01-12-2022,99508,6,1887
2,31-03-2022,173936.1,99508,3,01-01-2023,99508,8,1626
2,31-03-2022,173936.1,99508,3,01-03-2023,99508,9,1746
2,31-03-2022,173936.1,99508,3,01-04-2023,99508,11,1757
2,31-03-2022,173936.1,99508,3,01-05-2023,99508,8,1604
2,31-03-2022,173936.1,99508,3,01-07-2023,99508,9,1879
2,31-03-2022,173936.1,99508,3,01-08-2023,99508,8,1971
2,31-03-2022,173936.1,99508,3,01-09-2023,99508,17,2014
2,31-03-2022,173936.1,99508,3,01-10-2023,99508,15,2062
2,31-03-2022,173936.1,99508,3,01-11-2023,99508,14,1982
2,31-03-2022,173936.1,99508,3,01-12-2023,99508,12,1825
2,31-03-2022,173936.1,99508,3,01-01-2024,99508,9,1544
2,31-03-2022,173936.1,99508,3,01-02-2024,99508,14,1969
2,31-03-2022,173936.1,99508,3,01-03-2024,99508,11,2024
2,31-03-2022,173936.1,99508,3,01-04-2024,99508,10,1746
2,31-03-2022,173936.1,99508,3,01-05-2024,99508,13,1867
2,31-03-2022,173936.1,99508,3,01-06-2024,99508,14,1805
2,31-03-2022,173936.1,99508,3,01-07-2024,99508,8,1723
2,31-03-2022,173936.1,99508,0,30-06-2025,99508,,1245
2,31-03-2022,173936.1,99508,1,30-06-2025,99508,,1403.67
2,31-03-2022,173936.1,99508,2,30-06-2025,99508,,1671.5
2,31-03-2022,173936.1,99508,3,30-06-2025,99508,,2066.61
2,31-03-2022,173936.1,99508,4,30-06-2025,99508,,2797.5
2,31-03-2022,173936.1,99508,5,30-06-2025,99508,,6000
4,31-03-2022,395466.12,99508,5,30-06-2025,99508,,6000
4,31-03-2022,395466.12,99508,4,30-06-2025,99508,,2797.5
4,31-03-2022,395466.12,99508,3,30-06-2025,99508,,2066.61
4,31-03-2022,395466.12,99508,2,30-06-2025,99508,,1671.5
4,31-03-2022,395466.12,99508,1,30-06-2025,99508,,1403.67
4,31-03-2022,395466.12,99508,0,30-06-2025,99508,,1245
4,31-03-2022,395466.12,99508,3,01-07-2024,99508,8,1723
